2020-04-29,BOUGHT,MSFT,1,167.717
2020-04-30,BOUGHT,TGT,1,103.523
2020-05-01,BOUGHT,NFLX,1,415.1
2020-05-01,SOLD,CROX,1,23.35
2020-05-04,BOUGHT,FDX,1,111.115
2020-05-05,BOUGHT,AXP,1,84.2327
2020-05-06,BOUGHT,HLT,1,72.021
2020-05-06,SOLD,FDX,1,112.794
2020-05-07,BOUGHT,UBER,1,29.6
2020-05-07,SOLD,NFLX,1,436.89
2020-05-08,BOUGHT,MAR,1,86.8459
2020-05-08,SOLD,TGT,2,106.906
2020-05-11,BOUGHT,POAHY,1,4.27342
2020-05-12,BOUGHT,V,1,179.183
2020-05-12,SOLD,V,1,179.183
2020-05-13,BOUGHT,MA,1,267.478
2020-05-13,SOLD,MSFT,1,176.751
2020-05-14,BOUGHT,PTON,1,45.39
2020-05-14,SOLD,PTON,1,45.39
2020-05-15,BOUGHT,UBER,1,32.26
2020-05-15,SOLD,UBER,3,32.26
2020-05-18,BOUGHT,DIS,1,114.47
2020-05-18,SOLD,DIS,2,114.47
2020-05-19,BOUGHT,PTON,1,45.08
2020-05-19,SOLD,PTON,1,45.08
2020-05-20,BOUGHT,DAL,1,22.2932
2020-05-21,BOUGHT,NKE,1,89.7416
2020-05-21,SOLD,ADDYY,2,115.826
2020-05-22,BOUGHT,AAPL,1,77.4014
2020-05-26,BOUGHT,HLT,1,84.5792
2020-05-27,BOUGHT,MCD,1,174.298
2020-05-27,SOLD,AAPL,1,77.4921
2020-05-28,BOUGHT,ADBE,1,372.5
2020-05-29,BOUGHT,NKE,1,95.1088
2020-05-29,SOLD,MCD,1,174.242
2020-06-01,BOUGHT,HMC,1,24.2544
2020-06-02,BOUGHT,AXP,1,94.3789
2020-06-03,BOUGHT,TSLA,1,59.208
2020-06-04,BOUGHT,GOOGL,1,71.839
2020-06-04,SOLD,GOOGL,1,71.839
2020-06-05,BOUGHT,ZM,1,200.11
2020-06-05,SOLD,AMZN,2,122.226
2020-06-08,BOUGHT,DAL,1,36.5532
2020-06-09,BOUGHT,UL,1,49.3302
2020-06-10,BOUGHT,MCD,1,185.119
2020-06-10,SOLD,PG,1,109.854
2020-06-11,BOUGHT,AMD,1,55.94
2020-06-12,BOUGHT,NVDA,1,91.3727
2020-06-12,SOLD,UL,1,48.7694
2020-06-15,BOUGHT,JNJ,1,129.342
2020-06-15,SOLD,ADBE,2,398.8
2020-06-16,BOUGHT,JNJ,1,132.177
2020-06-17,BOUGHT,UBSFY,1,15.26
2020-06-17,SOLD,UBSFY,1,15.26
2020-06-18,BOUGHT,AMZN,1,132.35
2020-06-19,BOUGHT,JNJ,1,133.736
2020-06-22,BOUGHT,TSLA,1,66.6633
2020-06-22,SOLD,JNJ,3,131.608
2020-06-23,BOUGHT,LUV,1,34.04
2020-06-24,BOUGHT,LOGI,1,60.155
2020-06-25,BOUGHT,TGT,1,111.858
2020-06-25,SOLD,AMZN,1,136.977
2020-06-26,BOUGHT,ADBE,1,436
2020-06-26,SOLD,ADBE,1,436
2020-06-29,BOUGHT,CROX,1,33.38
2020-06-29,SOLD,CROX,1,33.38
2020-06-30,BOUGHT,ZM,1,249.87
2020-06-30,SOLD,ZM,3,249.87
2020-07-01,BOUGHT,AEO,1,10.1499
2020-07-02,BOUGHT,CROX,1,36.12
2020-07-02,SOLD,LUV,1,33.9617
2020-07-06,BOUGHT,PTON,1,59.25
2020-07-07,BOUGHT,NKE,1,96.1065
2020-07-07,SOLD,NKE,3,96.1065
2020-07-08,BOUGHT,CSCO,1,41.5835
2020-07-08,SOLD,TSLA,2,93.6667
2020-07-09,BOUGHT,TSLA,1,93.1327
2020-07-09,SOLD,MCD,1,173.117
